Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20
,Sri Lanka,7.0,81.0,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,71.41666666666667,72.58333333333333,80.04166666666667,88.54166666666667,75.29166666666667,66.33333333333333,48.333333333333336,70.33333333333333,89.70833333333333,82.625,82.95833333333333,72.58333333333333,70.54166666666667,72.25,76.5
,Sudan,12.8628,30.2176,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,25.291666666666668,16.333333333333332,12.166666666666666,7.208333333333333,7.125,8.0,7.125,4.208333333333333,3.25,5.416666666666667,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,4.708333333333333,6.291666666666667,6.833333333333333,6.208333333333333,5.375,6.416666666666667,6.166666666666667,5.416666666666667,2.6666666666666665,2.2083333333333335,4.125,8.541666666666666,9.416666666666666,14.0,15.166666666666666
,Suriname,3.9193,-56.0278,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333,85.29166666666667,92.625,96.20833333333333,96.16666666666667,86.20833333333333,97.75,88.25,89.79166666666667,78.0,86.125,93.91666666666667,94.20833333333333,90.91666666666667,99.70833333333333
,Sweden,63.0,16.0,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,60.375,88.29166666666667,81.79166666666667,60.375,58.458333333333336,71.95833333333333,59.375,67.83333333333333,65.75,65.83333333333333,59.083333333333336,56.875,58.041666666666664,60.375,60.375,60.375,60.375,60.333333333333336,55.916666666666664,67.69565217391305,53.416666666666664,65.83333333333333,70.08333333333333,76.58333333333333,66.29166666666667,59.416666666666664,67.33333333333333,71.375,74.66666666666667,71.04166666666667,72.95833333333333,68.25
,Switzerland,46.8182,8.2275,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,75.5,93.83333333333333,98.0,93.75,81.54166666666667,98.08333333333333,97.54166666666667,96.125,89.66666666666667,99.625,98.375,83.08333333333333,84.75,89.41666666666667,89.16666666666667,86.125,86.54166666666667,99.16666666666667,98.04166666666667,75.5,75.5,75.5,75.5,75.5,86.5,97.21739130434783,92.29166666666667,71.875,64.79166666666667,69.16666666666667,93.08333333333333,84.0,74.33333333333333,61.0,49.333333333333336,47.75,61.125,52.75
,Taiwan*,23.7,121.0,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,81.0,95.75,87.29166666666667,71.5,66.875,69.75,62.583333333333336,81.08333333333333,74.20833333333333,79.75,77.79166666666667,84.625,84.29166666666667,88.45833333333333,80.41666666666667,75.875,82.875,91.58333333333333,99.91666666666667,93.45833333333333,86.54166666666667,77.91666666666667,63.875,96.29166666666667,94.125,94.33333333333333,88.29166666666667,100.0,95.45833333333333,75.5,87.04166666666667,90.95833333333333,95.125,92.16666666666667,75.54166666666667,76.29166666666667,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,83.08333333333333,64.58333333333333,74.04166666666667,78.16666666666667,83.04166666666667,75.58333333333333,90.04166666666667,92.125,92.20833333333333,99.95833333333333,81.20833333333333,74.375,72.20833333333333,64.66666666666667
,Tanzania,-6.369,34.8888,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,86.70833333333333,91.95833333333333,88.58333333333333,84.58333333333333,86.45833333333333,89.20833333333333,93.91666666666667,92.08333333333333,86.54166666666667,80.08333333333333,83.70833333333333,93.45833333333333,91.29166666666667,86.66666666666667,77.70833333333333
,Thailand,15.0,101.0,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,57.375,63.458333333333336,67.125,65.625,61.708333333333336,72.5,72.29166666666667,65.08333333333333,52.375,49.166666666666664,47.0,47.291666666666664,50.625,54.666666666666664,56.875,72.5,69.625,63.5,66.16666666666667,60.708333333333336,63.291666666666664,66.25,58.291666666666664,57.375,57.375,57.375,57.375,59.5,56.916666666666664,54.208333333333336,57.083333333333336,57.458333333333336,54.291666666666664,64.08333333333333,59.416666666666664,63.458333333333336,62.916666666666664,63.333333333333336,66.20833333333333,67.04166666666667,73.20833333333333,79.5
,Togo,8.6195,0.8248,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,81.125,68.66666666666667,73.875,72.375,69.08333333333333,73.75,70.45833333333333,65.04166666666667,71.75,68.54166666666667,67.08333333333333,75.29166666666667,77.79166666666667,79.91666666666667,76.45833333333333
,Trinidad and Tobago,10.6918,-61.2225,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.58333333333333,79.625,94.58333333333333,87.91666666666667,82.25,77.08333333333333,74.125,78.70833333333333,85.375,83.16666666666667,85.41666666666667,84.83333333333333,86.91666666666667,81.0,85.04166666666667,85.125
,Tunisia,34.0,9.0,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,69.20833333333333,72.33333333333333,67.58333333333333,59.291666666666664,62.5,62.5,62.5,62.5,62.583333333333336,60.958333333333336,80.58333333333333,65.70833333333333,51.083333333333336,38.125,58.583333333333336,67.08333333333333,55.958333333333336,54.958333333333336,56.125,52.291666666666664,63.041666666666664,58.708333333333336,51.125
,Turkey,38.9637,35.2433,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,80.83333333333333,82.5,85.04166666666667,87.16666666666667,79.08333333333333,71.66666666666667,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,57.916666666666664,76.83333333333333,87.375,79.29166666666667,65.20833333333333,78.375,69.875,78.29166666666667,60.625,47.125,60.375,63.708333333333336,66.66666666666667,78.75,68.25
,Uganda,1.0,32.0,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,76.45833333333333,85.79166666666667,85.45833333333333,82.04166666666667,82.625,77.25,75.95833333333333,72.25,78.25,73.25,69.91666666666667,74.83333333333333,78.16666666666667,75.58333333333333,80.29166666666667
,Ukraine,48.3794,31.1656,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,50.25,64.79166666666667,64.625,51.75,48.416666666666664,49.666666666666664,55.833333333333336,60.458333333333336,55.416666666666664,70.125,78.25,50.25,50.25,50.25,50.25,50.25,35.125,38.43478260869565,48.375,53.583333333333336,39.75,29.791666666666668,31.625,43.333333333333336,27.416666666666668,29.0,36.458333333333336,38.375,47.708333333333336,48.833333333333336
,United Arab Emirates,24.0,54.0,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,54.458333333333336,59.833333333333336,63.791666666666664,45.208333333333336,45.208333333333336,45.208333333333336,45.208333333333336,45.291666666666664,21.291666666666668,18.166666666666668,61.583333333333336,55.666666666666664,57.5,55.708333333333336,35.083333333333336,28.25,44.0,41.833333333333336,34.583333333333336,29.0,22.208333333333332,18.083333333333332
Bermuda,United Kingdom,32.3078,-64.7505,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.41666666666667,86.45833333333333,81.5,84.83333333333333,95.375,81.95833333333333,86.29166666666667,73.91666666666667,70.33333333333333,76.41666666666667,80.70833333333333,79.41666666666667,81.45833333333333,82.91666666666667,98.58333333333333,99.95833333333333
Cayman Islands,United Kingdom,19.3133,-81.2546,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,73.95833333333333,74.29166666666667,75.66666666666667,75.375,77.29166666666667,76.33333333333333,75.875,74.54166666666667,74.54166666666667,74.54166666666667,74.54166666666667,74.5,85.29166666666667,85.79166666666667,92.79166666666667,89.29166666666667,86.625,75.83333333333333,81.83333333333333,84.08333333333333,87.16666666666667,85.875,89.75,90.0,91.08333333333333,90.41666666666667
Channel Islands,United Kingdom,49.3723,-2.3644,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.91666666666667,70.875,76.0,70.17391304347827,63.166666666666664,69.83333333333333,64.375,70.0,77.91666666666667,74.91666666666667,68.66666666666667,80.66666666666667,85.20833333333333,86.125,81.5,75.58333333333333
Gibraltar,United Kingdom,36.1408,-5.3536,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,87.29166666666667,81.58333333333333,76.95652173913044,76.79166666666667,87.70833333333333,80.08333333333333,79.0,77.08333333333333,81.04166666666667,83.95833333333333,83.70833333333333,82.41666666666667,81.91666666666667,87.33333333333333,81.29166666666667
Isle of Man,United Kingdom,54.2361,-4.5481,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.58333333333333,73.5,83.29166666666667,74.56521739130434,84.75,85.83333333333333,88.5,91.5,93.70833333333333,92.625,82.70833333333333,90.25,84.70833333333333,83.54166666666667,87.08333333333333,88.04166666666667
Montserrat,United Kingdom,16.7425,-62.1874,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.33333333333333,83.29166666666667,98.625,94.58333333333333,93.04166666666667,94.58333333333333,90.79166666666667,81.79166666666667,93.54166666666667,90.875,96.95833333333333,98.75,94.29166666666667,94.08333333333333,91.45833333333333,92.25
,United Kingdom,55.3781,-3.4360000000000004,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,84.66666666666667,88.58333333333333,95.25,92.20833333333333,93.29166666666667,92.91666666666667,92.79166666666667,91.95833333333333,88.25,93.95833333333333,92.70833333333333,86.625,92.66666666666667,86.04166666666667,82.29166666666667,77.20833333333333,72.33333333333333,71.83333333333333,71.33333333333333,71.33333333333333,71.33333333333333,71.33333333333333,68.0,75.04166666666667,64.17391304347827,75.875,82.125,80.79166666666667,78.16666666666667,86.16666666666667,88.0,72.125,84.33333333333333,78.54166666666667,77.25,83.25,82.45833333333333
,Uruguay,-32.5228,-55.7658,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,65.91666666666667,78.83333333333333,88.375,81.75,81.79166666666667,83.375,75.5,66.08333333333333,65.91666666666667,63.416666666666664,57.583333333333336,65.20833333333333,73.29166666666667,84.20833333333333,81.16666666666667
